pathID,min_timestamp,min_lat,min_long,max_timestamp,max_lat,max_long,FullName,CarID
745,01/09/2014 07:04:01,36.06778426,24.89912509,01/09/2014 07:10:16,36.06369265,24.88586606,Cocinaro Hideki,12.0
746,01/09/2014 07:51:04,36.06349129,24.88594337,01/09/2014 07:58:09,36.04802775,24.87956884,Cocinaro Hideki,12.0
747,01/09/2014 12:32:01,36.04811668,24.87956734,01/09/2014 12:34:05,36.05194006,24.87081658,Cocinaro Hideki,12.0
748,01/09/2014 14:10:01,36.05194539,24.87086647,01/09/2014 14:12:05,36.04802369,24.87957124,Cocinaro Hideki,12.0
749,01/09/2014 17:14:01,36.04811761,24.87957152,01/09/2014 17:20:41,36.06782723,24.89916103,Cocinaro Hideki,12.0
750,01/10/2014 07:29:01,36.0678158,24.89917005,01/10/2014 07:35:16,36.06363494,24.88591991,Cocinaro Hideki,12.0
751,01/10/2014 07:52:01,36.06364691,24.88587201,01/10/2014 07:59:09,36.04802109,24.8795754,Cocinaro Hideki,12.0
752,01/10/2014 12:22:01,36.04810883,24.87957276,01/10/2014 12:25:23,36.05449773,24.89996523,Cocinaro Hideki,12.0
753,01/10/2014 14:13:01,36.05440911,24.899877,01/10/2014 14:16:23,36.04802246,24.87956773,Cocinaro Hideki,12.0
754,01/10/2014 17:14:01,36.04810999,24.87957034,01/10/2014 17:20:41,36.06772571,24.89910831,Cocinaro Hideki,12.0
755,01/10/2014 18:57:01,36.06769024,24.899196300000003,01/10/2014 19:00:19,36.05579659,24.90255973,Cocinaro Hideki,12.0
756,01/10/2014 20:28:01,36.05582549,24.90261085,01/10/2014 20:31:19,36.06781595,24.89912887,Cocinaro Hideki,12.0
757,01/11/2014 13:01:01,36.06776765,24.89914305,01/11/2014 13:11:04,36.06586962,24.85237454,Cocinaro Hideki,12.0
758,01/11/2014 14:18:01,36.06584668,24.85236542,01/11/2014 14:28:05,36.06773236,24.89916757,Cocinaro Hideki,12.0
759,01/11/2014 18:25:04,36.06753072,24.8993402,01/11/2014 18:35:05,36.06582771,24.85237703,Cocinaro Hideki,12.0
760,01/11/2014 20:34:02,36.06599694,24.85239932,01/11/2014 20:44:03,36.06772981,24.89915224,Cocinaro Hideki,12.0
761,01/12/2014 18:27:01,36.06784816,24.89909877,01/12/2014 18:31:01,36.05579024,24.90250775,Cocinaro Hideki,12.0
762,01/12/2014 19:29:02,36.05598374,24.90256083,01/12/2014 19:32:19,36.06772742,24.89919259,Cocinaro Hideki,12.0
763,01/13/2014 07:39:01,36.06780545,24.89908636,01/13/2014 07:45:16,36.06364205,24.88588706,Cocinaro Hideki,12.0
764,01/13/2014 07:57:01,36.06361383,24.8858702,01/13/2014 08:04:09,36.04802768,24.87957656,Cocinaro Hideki,12.0
765,01/13/2014 12:11:01,36.04811094,24.87956595,01/13/2014 12:14:42,36.05581918,24.90248716,Cocinaro Hideki,12.0
766,01/13/2014 13:59:01,36.05576039,24.90250023,01/13/2014 14:02:41,36.04803299,24.87956995,Cocinaro Hideki,12.0
767,01/13/2014 17:27:01,36.04803001,24.8795652,01/13/2014 17:33:41,36.06774798,24.89906735,Cocinaro Hideki,12.0
768,01/13/2014 18:49:01,36.06772894,24.89914867,01/13/2014 18:52:19,36.05577947,24.9025267,Cocinaro Hideki,12.0
769,01/13/2014 21:09:01,36.0558942,24.90257032,01/13/2014 21:12:18,36.06770151,24.89918017,Cocinaro Hideki,12.0
770,01/14/2014 07:15:01,36.06784197,24.89909161,01/14/2014 07:21:16,36.06364973,24.88587372,Cocinaro Hideki,12.0
771,01/14/2014 07:50:01,36.06364431,24.88595243,01/14/2014 07:57:09,36.0480259,24.87956533,Cocinaro Hideki,12.0
772,01/14/2014 12:05:01,36.04811043,24.87957346,01/14/2014 12:07:05,36.05197523,24.87077007,Cocinaro Hideki,12.0
773,01/14/2014 14:01:01,36.05194267,24.87088827,01/14/2014 14:03:05,36.04803094,24.87957097,Cocinaro Hideki,12.0
774,01/14/2014 17:24:01,36.04811652,24.87956784,01/14/2014 17:30:41,36.06781731,24.89915958,Cocinaro Hideki,12.0
775,01/14/2014 19:26:01,36.06765202,24.89911684,01/14/2014 19:29:19,36.05580573,24.90246507,Cocinaro Hideki,12.0
776,01/14/2014 20:02:04,36.05607948,24.90268022,01/14/2014 20:05:19,36.06781135,24.89913767,Cocinaro Hideki,12.0
777,01/15/2014 07:11:01,36.06782070000001,24.89911853,01/15/2014 07:17:16,36.06368345,24.88590789,Cocinaro Hideki,12.0
778,01/15/2014 07:49:01,36.06360709,24.88594413,01/15/2014 07:56:09,36.04803178,24.87957336,Cocinaro Hideki,12.0
779,01/15/2014 12:20:01,36.04811619,24.87957592,01/15/2014 12:22:05,36.05195807,24.87080923,Cocinaro Hideki,12.0
780,01/15/2014 13:47:02,36.05195300000001,24.87098376,01/15/2014 13:49:05,36.0480321,24.87956518,Cocinaro Hideki,12.0
781,01/15/2014 17:33:01,36.04811107,24.87957244,01/15/2014 17:39:41,36.06779031,24.89918987,Cocinaro Hideki,12.0
782,01/15/2014 18:47:04,36.06743894,24.8992351,01/15/2014 18:57:35,36.06582821,24.84978738,Cocinaro Hideki,12.0
783,01/15/2014 19:33:02,36.06585846,24.84994396,01/15/2014 19:43:35,36.06780658,24.89908568,Cocinaro Hideki,12.0
784,01/16/2014 07:26:01,36.06776526,24.89913046,01/16/2014 07:32:16,36.06365602,24.88589479,Cocinaro Hideki,12.0
785,01/16/2014 07:46:03,36.06353422,24.88588115,01/16/2014 07:53:09,36.04803048,24.87957465,Cocinaro Hideki,12.0
786,01/16/2014 12:17:01,36.04811728,24.87957407,01/16/2014 12:25:17,36.06346905,24.85103453,Cocinaro Hideki,12.0
787,01/16/2014 13:52:02,36.06327552,24.85096454,01/16/2014 14:00:17,36.0480253,24.87957429,Cocinaro Hideki,12.0
788,01/16/2014 17:39:01,36.04811686,24.87956824,01/16/2014 17:45:41,36.06776098,24.89907486,Cocinaro Hideki,12.0
789,01/16/2014 19:28:01,36.0677087,24.89911727,01/16/2014 19:31:19,36.05574761,24.90248473,Cocinaro Hideki,12.0
790,01/16/2014 20:41:01,36.05585111,24.90254088,01/16/2014 20:44:19,36.06774733,24.89916374,Cocinaro Hideki,12.0
791,01/17/2014 07:38:01,36.0677287,24.89915189,01/17/2014 07:49:40,36.04803227,24.87957264,Cocinaro Hideki,12.0
792,01/17/2014 12:27:01,36.04810905,24.87957321,01/17/2014 12:35:26,36.06584683,24.8523665,Cocinaro Hideki,12.0
793,01/17/2014 14:07:01,36.06581679,24.85245793,01/17/2014 14:15:26,36.04803136,24.8795671,Cocinaro Hideki,12.0
794,01/17/2014 17:36:01,36.04811773,24.87957362,01/17/2014 17:42:41,36.06779136,24.89907134,Cocinaro Hideki,12.0
795,01/17/2014 18:53:02,36.06767908,24.89917319,01/17/2014 19:03:01,36.06035379,24.85653534,Cocinaro Hideki,12.0
796,01/17/2014 20:51:02,36.06040022,24.85669337,01/17/2014 21:01:01,36.06783486,24.89913116,Cocinaro Hideki,12.0
797,01/19/2014 18:22:01,36.06783559,24.89917,01/19/2014 18:25:19,36.05583715,24.90255629,Cocinaro Hideki,12.0
798,01/19/2014 20:18:02,36.05590973,24.90257535,01/19/2014 20:21:16,36.06759293,24.8992379,Cocinaro Hideki,12.0
799,01/06/2014 07:11:01,36.06333044,24.89614391,01/06/2014 07:14:46,36.06367562,24.88593949,Frente Birgitta,18.0
800,01/06/2014 07:41:01,36.06363565,24.88593102,01/06/2014 07:48:09,36.04802862,24.87957086,Frente Birgitta,18.0
801,01/06/2014 12:34:01,36.04811585,24.87956609,01/06/2014 12:37:23,36.05450481,24.89997307,Frente Birgitta,18.0
802,01/06/2014 13:57:01,36.0544039,24.89987876,01/06/2014 14:00:23,36.04802499,24.879575,Frente Birgitta,18.0
803,01/06/2014 17:28:01,36.04811160000001,24.87956907,01/06/2014 17:33:39,36.06333734,24.89607986,Frente Birgitta,18.0
804,01/06/2014 18:54:03,36.06336002,24.89639471,01/06/2014 18:57:05,36.05451552,24.89994371,Frente Birgitta,18.0
805,01/06/2014 21:05:03,36.05473402,24.90009116,01/06/2014 21:08:05,36.06335434,24.89606524,Frente Birgitta,18.0
806,01/07/2014 07:47:01,36.06338101,24.89610903,01/07/2014 07:50:46,36.06370256,24.88589026,Frente Birgitta,18.0
807,01/07/2014 08:02:01,36.06362118,24.88587104,01/07/2014 08:09:09,36.04802941,24.87957679,Frente Birgitta,18.0
808,01/07/2014 12:08:01,36.04811091,24.87956546,01/07/2014 12:11:42,36.05572999,24.90255019,Frente Birgitta,18.0
809,01/07/2014 14:15:01,36.05569221,24.90243424,01/07/2014 14:18:41,36.04802895,24.87956593,Frente Birgitta,18.0
810,01/07/2014 17:38:01,36.04802115,24.87956905,01/07/2014 17:43:39,36.06341159,24.89606979,Frente Birgitta,18.0
811,01/07/2014 18:52:04,36.063246,24.89650741,01/07/2014 18:55:05,36.05443036,24.89988289,Frente Birgitta,18.0
812,01/07/2014 20:43:01,36.0545719,24.90002896,01/07/2014 20:46:05,36.06333756,24.89608479,Frente Birgitta,18.0
813,01/08/2014 07:20:01,36.06335699,24.89607373,01/08/2014 07:23:46,36.06369057,24.88592655,Frente Birgitta,18.0
814,01/08/2014 07:48:01,36.0636351,24.88590863,01/08/2014 07:55:09,36.04802206,24.87957009,Frente Birgitta,18.0
815,01/08/2014 12:24:01,36.0481128,24.87956717,01/08/2014 12:32:17,36.06342268,24.85100105,Frente Birgitta,18.0
816,01/08/2014 13:55:04,36.06308786,24.85100379,01/08/2014 14:03:17,36.04802872,24.8795694,Frente Birgitta,18.0
817,01/08/2014 17:18:01,36.04811728,24.87957006,01/08/2014 17:23:39,36.06336424,24.89616854,Frente Birgitta,18.0
818,01/09/2014 07:29:01,36.06343157,24.89616664,01/09/2014 07:32:46,36.0636565,24.88595655,Frente Birgitta,18.0
819,01/09/2014 08:00:01,36.06361435,24.8858988,01/09/2014 08:07:09,36.04802152,24.87957392,Frente Birgitta,18.0
820,01/09/2014 12:20:01,36.04811504,24.87957469,01/09/2014 12:23:42,36.0558039,24.90258136,Frente Birgitta,18.0
821,01/09/2014 13:51:02,36.0557001,24.90235605,01/09/2014 13:54:42,36.04802581,24.87956755,Frente Birgitta,18.0
822,01/09/2014 17:46:01,36.04810838,24.87957257,01/09/2014 17:51:39,36.06338235,24.89607503,Frente Birgitta,18.0
823,01/09/2014 19:04:03,36.06334233,24.89632365,01/09/2014 19:07:05,36.05447176,24.89994455,Frente Birgitta,18.0
824,01/09/2014 20:55:02,36.05462794,24.90001095,01/09/2014 20:57:58,36.06327902,24.89660642,Frente Birgitta,18.0
825,01/10/2014 07:29:01,36.06341673,24.89608139,01/10/2014 07:32:46,36.06365494,24.8858871,Frente Birgitta,18.0
826,01/10/2014 07:43:04,36.06348488,24.88588605,01/10/2014 07:50:09,36.04803005,24.87957622,Frente Birgitta,18.0
827,01/10/2014 12:18:01,36.04810938,24.87957526,01/10/2014 12:20:05,36.05194656,24.87081806,Frente Birgitta,18.0
828,01/10/2014 14:09:02,36.05192263,24.87096666,01/10/2014 14:11:05,36.04802257,24.87956836,Frente Birgitta,18.0
829,01/10/2014 17:17:01,36.04810924,24.87957572,01/10/2014 17:22:39,36.06339056,24.89616282,Frente Birgitta,18.0
830,01/10/2014 19:03:04,36.0635455,24.89580867,01/10/2014 19:12:30,36.08544901,24.86042134,Frente Birgitta,18.0
831,01/10/2014 22:29:02,36.08545794,24.86057207,01/10/2014 22:38:28,36.06336681,24.89610313,Frente Birgitta,18.0
832,01/11/2014 12:47:01,36.06335172,24.89616131,01/11/2014 12:54:55,36.05972536,24.85800498,Frente Birgitta,18.0
833,01/11/2014 13:39:04,36.05943597,24.85799905,01/11/2014 13:42:17,36.05285438,24.86861028,Frente Birgitta,18.0
834,01/11/2014 15:22:05,36.05282421,24.86902013,01/11/2014 15:28:47,36.06325202,24.89609582,Frente Birgitta,18.0
835,01/11/2014 18:28:01,36.06337808,24.8961292,01/11/2014 18:31:05,36.05450093,24.89986956,Frente Birgitta,18.0
836,01/11/2014 19:12:02,36.05459909,24.90002466,01/11/2014 19:15:01,36.06335123,24.89631023,Frente Birgitta,18.0
837,01/13/2014 07:04:01,36.06335870000001,24.89617193,01/13/2014 07:22:06,36.08172244,24.85092371,Frente Birgitta,18.0
838,01/13/2014 07:38:01,36.08172989,24.85091709,01/13/2014 07:58:11,36.04803065,24.87957576,Frente Birgitta,18.0
839,01/13/2014 12:12:01,36.04811125,24.87957299,01/13/2014 12:21:27,36.07664546,24.85762964,Frente Birgitta,18.0
840,01/13/2014 14:09:03,36.07664543,24.85785147,01/13/2014 14:18:27,36.04802556,24.87957663,Frente Birgitta,18.0
841,01/13/2014 17:35:01,36.04811106,24.87957642,01/13/2014 17:40:39,36.06338245,24.89615637,Frente Birgitta,18.0
842,01/14/2014 07:41:01,36.06341491,24.89612149,01/14/2014 07:44:46,36.06370962,24.88590332,Frente Birgitta,18.0
843,01/14/2014 07:55:02,36.06354013,24.88590634,01/14/2014 08:02:09,36.04802972,24.87956992,Frente Birgitta,18.0
844,01/14/2014 12:07:01,36.04811704,24.87957481,01/14/2014 12:10:42,36.05574334,24.90251201,Frente Birgitta,18.0
845,01/14/2014 13:54:01,36.05571434,24.90252806,01/14/2014 13:57:42,36.04802307,24.87957684,Frente Birgitta,18.0
846,01/14/2014 17:46:01,36.04811691,24.87956517,01/14/2014 17:51:39,36.06333684,24.89614703,Frente Birgitta,18.0
847,01/14/2014 19:43:02,36.0633903,24.89630317,01/14/2014 19:46:05,36.05451016,24.89989126,Frente Birgitta,18.0
848,01/14/2014 21:16:01,36.05450622,24.89993954,01/14/2014 21:19:05,36.06337881,24.89612186,Frente Birgitta,18.0
849,01/15/2014 06:59:01,36.06338845,24.89616257,01/15/2014 07:01:58,36.06364421,24.88596752,Frente Birgitta,18.0
850,01/15/2014 07:37:01,36.06367395,24.88589983,01/15/2014 07:44:09,36.04802268,24.87957196,Frente Birgitta,18.0
851,01/15/2014 12:24:01,36.04811147,24.87956555,01/15/2014 12:27:42,36.05582908,24.90254202,Frente Birgitta,18.0
852,01/15/2014 14:08:01,36.0556698,24.90249455,01/15/2014 14:11:42,36.04802609,24.8795704,Frente Birgitta,18.0
853,01/15/2014 17:37:01,36.04811783,24.87957051,01/15/2014 17:42:39,36.06342419,24.89615535,Frente Birgitta,18.0
854,01/15/2014 18:39:04,36.06331592,24.89641773,01/15/2014 18:43:01,36.05447987,24.89998005,Frente Birgitta,18.0
855,01/15/2014 20:06:03,36.05471026,24.90006964,01/15/2014 20:09:05,36.0633659,24.89611766,Frente Birgitta,18.0
856,01/16/2014 07:24:01,36.06340305,24.89610383,01/16/2014 07:27:46,36.063642,24.88588918,Frente Birgitta,18.0
857,01/16/2014 08:00:01,36.06357598,24.88587171,01/16/2014 08:07:09,36.04802409,24.87957178,Frente Birgitta,18.0
858,01/16/2014 12:32:02,36.04820359,24.87957069,01/16/2014 12:41:27,36.07664074,24.85759995,Frente Birgitta,18.0
859,01/16/2014 13:52:02,36.07666206,24.85777125,01/16/2014 14:01:27,36.04802668,24.87957185,Frente Birgitta,18.0
860,01/16/2014 17:20:01,36.04811566,24.87957076,01/16/2014 17:25:39,36.06335172,24.89608172,Frente Birgitta,18.0
861,01/16/2014 18:37:02,36.06328132,24.89634288,01/16/2014 18:40:05,36.05446127,24.89993054,Frente Birgitta,18.0
862,01/16/2014 20:35:02,36.05457265,24.90001013,01/16/2014 20:38:05,36.06341277,24.89612111,Frente Birgitta,18.0
863,01/17/2014 07:13:01,36.06332304,24.89609072,01/17/2014 07:16:45,36.06367884,24.88590772,Frente Birgitta,18.0
864,01/17/2014 07:41:01,36.06364591,24.88589178,01/17/2014 07:48:09,36.04802215,24.87956935,Frente Birgitta,18.0
865,01/17/2014 12:13:01,36.04811179,24.87956639,01/17/2014 12:22:27,36.07664497,24.85758573,Frente Birgitta,18.0
866,01/17/2014 13:57:01,36.0766417,24.85771642,01/17/2014 14:06:27,36.04802702,24.87956503,Frente Birgitta,18.0
867,01/17/2014 17:45:01,36.04811511,24.87957264,01/17/2014 17:50:39,36.06337125,24.89616516,Frente Birgitta,18.0
868,01/17/2014 19:35:01,36.06328489,24.89609815,01/17/2014 19:43:01,36.06041168,24.85651159,Frente Birgitta,18.0
869,01/17/2014 20:25:01,36.06033722,24.85656091,01/17/2014 20:33:00,36.06338901,24.89607749,Frente Birgitta,18.0
870,01/18/2014 13:00:01,36.06338893,24.89616587,01/18/2014 13:02:56,36.05580392,24.90247551,Frente Birgitta,18.0
871,01/18/2014 14:12:01,36.05588607,24.90251606,01/18/2014 14:14:54,36.0634027,24.89621309,Frente Birgitta,18.0
872,01/18/2014 18:38:01,36.06338715,24.89607033,01/18/2014 18:46:48,36.06324988,24.85226493,Frente Birgitta,18.0
873,01/18/2014 19:24:01,36.06317097,24.85232563,01/18/2014 19:32:48,36.06335938,24.8961523,Frente Birgitta,18.0
874,01/19/2014 18:13:01,36.06334496,24.89615002,01/19/2014 18:16:05,36.05444328,24.89995755,Frente Birgitta,18.0
875,01/19/2014 20:35:01,36.05460944,24.89998756,01/19/2014 20:38:03,36.06331393,24.89611237,Frente Birgitta,18.0
876,01/06/2014 07:13:01,36.06589077,24.90106773,01/06/2014 07:18:35,36.05408312,24.90122407,Fusil Stenig,20.0
877,01/06/2014 07:39:14,36.05351122,24.90084086,01/06/2014 07:44:12,36.04802464,24.87957076,Fusil Stenig,20.0
878,01/06/2014 11:53:02,36.04820318,24.87956967,01/06/2014 11:55:05,36.05195249,24.87079051,Fusil Stenig,20.0
879,01/06/2014 13:44:01,36.05195158,24.87090535,01/06/2014 13:46:05,36.04802497,24.87957677,Fusil Stenig,20.0
880,01/06/2014 17:32:01,36.04810957,24.87957578,01/06/2014 17:37:53,36.06586874,24.90099889,Fusil Stenig,20.0
881,01/06/2014 18:47:03,36.06562496,24.90118378,01/06/2014 18:49:44,36.05596426,24.90260978,Fusil Stenig,20.0
882,01/06/2014 20:21:01,36.05575935,24.9025618,01/06/2014 20:23:46,36.06583931,24.90111713,Fusil Stenig,20.0
883,01/07/2014 07:13:01,36.0658768,24.90107483,01/07/2014 07:18:35,36.0541083,24.9011945,Fusil Stenig,20.0
884,01/07/2014 07:47:02,36.05403173,24.90117239,01/07/2014 07:52:12,36.04802256,24.87956836,Fusil Stenig,20.0
885,01/07/2014 11:54:01,36.04811781,24.87957307,01/07/2014 11:57:42,36.05577973,24.90255443,Fusil Stenig,20.0
886,01/07/2014 13:44:01,36.05565548,24.90248352,01/07/2014 13:47:42,36.04802404,24.87956835,Fusil Stenig,20.0
887,01/07/2014 17:30:01,36.04811343,24.87957071,01/07/2014 17:35:53,36.06589792,24.90105196,Fusil Stenig,20.0
888,01/08/2014 07:18:01,36.06585929,24.90106618,01/08/2014 07:23:35,36.05411335,24.90123337,Fusil Stenig,20.0
889,01/08/2014 07:56:02,36.05399435,24.90122148,01/08/2014 08:01:12,36.04802863,24.87957397,Fusil Stenig,20.0
890,01/08/2014 11:57:01,36.04811867,24.87957256,01/08/2014 12:05:26,36.06582238,24.85237012,Fusil Stenig,20.0
891,01/08/2014 13:53:01,36.06581753,24.85246653,01/08/2014 14:01:26,36.04802244,24.87956805,Fusil Stenig,20.0
892,01/08/2014 17:17:01,36.04811021,24.87956617,01/08/2014 17:22:53,36.06591829999999,24.90102048,Fusil Stenig,20.0
893,01/09/2014 07:11:01,36.06585662,24.9009928,01/09/2014 07:16:35,36.05408392,24.90127245,Fusil Stenig,20.0
894,01/09/2014 07:39:05,36.05391186,24.90101817,01/09/2014 07:44:12,36.04802937,24.87956556,Fusil Stenig,20.0
895,01/09/2014 12:20:01,36.04811083,24.87957002,01/09/2014 12:22:05,36.05192665,24.87080629,Fusil Stenig,20.0
896,01/09/2014 13:26:01,36.05192032,24.87088486,01/09/2014 13:28:05,36.04803248,24.87957527,Fusil Stenig,20.0
897,01/09/2014 17:38:02,36.04820547,24.87956747,01/09/2014 17:43:53,36.06586818,24.90101677,Fusil Stenig,20.0
898,01/09/2014 18:32:01,36.06582888,24.90104269,01/09/2014 18:34:45,36.05588737,24.90254711,Fusil Stenig,20.0
899,01/09/2014 19:59:01,36.05577487,24.90254488,01/09/2014 20:01:46,36.06587639999999,24.90111281,Fusil Stenig,20.0
900,01/10/2014 07:01:01,36.06592558,24.90102952,01/10/2014 07:06:35,36.05411628,24.90120737,Fusil Stenig,20.0
901,01/10/2014 07:37:02,36.05395583,24.90115037,01/10/2014 07:42:12,36.04802862,24.87957186,Fusil Stenig,20.0
902,01/10/2014 12:01:01,36.04811722,24.87957643,01/10/2014 12:04:42,36.05582578,24.90251179,Fusil Stenig,20.0
903,01/10/2014 13:33:03,36.05556293,24.902365300000003,01/10/2014 13:36:42,36.04803215,24.87956613,Fusil Stenig,20.0
904,01/10/2014 17:19:02,36.04820744,24.87956583,01/10/2014 17:24:53,36.0658375,24.90100091,Fusil Stenig,20.0
905,01/10/2014 18:42:03,36.0656338,24.90118504,01/10/2014 18:44:47,36.05572819,24.90253894,Fusil Stenig,20.0
906,01/10/2014 19:50:01,36.05583043,24.90250422,01/10/2014 19:52:46,36.06583547,24.90100756,Fusil Stenig,20.0
907,01/11/2014 18:50:01,36.06586367,24.90104724,01/11/2014 18:52:47,36.05576529,24.90252807,Fusil Stenig,20.0
908,01/11/2014 19:36:02,36.05594608,24.90254565,01/11/2014 19:38:47,36.06585274,24.90106879,Fusil Stenig,20.0
909,01/12/2014 18:32:01,36.06593328,24.9010308,01/12/2014 18:42:41,36.06583267,24.84977038,Fusil Stenig,20.0
910,01/12/2014 20:07:02,36.06585081,24.84996922,01/12/2014 20:17:35,36.06614344,24.90071361,Fusil Stenig,20.0
911,01/13/2014 07:16:01,36.06588884,24.90104148,01/13/2014 07:21:35,36.05412095,24.90122323,Fusil Stenig,20.0
912,01/13/2014 07:46:02,36.05403378,24.90119181,01/13/2014 07:51:12,36.04802178,24.87957562,Fusil Stenig,20.0
913,01/13/2014 12:07:01,36.04811332,24.87957029,01/13/2014 12:15:17,36.06342177,24.85096642,Fusil Stenig,20.0
914,01/13/2014 13:27:01,36.06334304,24.85100596,01/13/2014 13:35:17,36.04802598,24.87957346,Fusil Stenig,20.0
915,01/13/2014 17:37:01,36.0481137,24.87957468,01/13/2014 17:42:53,36.06583254,24.90103467,Fusil Stenig,20.0
916,01/14/2014 07:10:01,36.06586855,24.90100673,01/14/2014 07:15:35,36.05413394,24.90125284,Fusil Stenig,20.0
917,01/14/2014 07:55:02,36.05402532,24.90121136,01/14/2014 08:00:12,36.04802894,24.87956598,Fusil Stenig,20.0
918,01/14/2014 12:17:01,36.04811947,24.8795686,01/14/2014 12:25:17,36.06348968,24.85096975,Fusil Stenig,20.0
919,01/14/2014 13:40:04,36.06312545,24.85099592,01/14/2014 13:48:17,36.04802621,24.87956874,Fusil Stenig,20.0
920,01/14/2014 14:13:01,36.04811196,24.87956739,01/14/2014 14:19:08,36.05852647,24.8579658,Fusil Stenig,20.0
921,01/14/2014 15:56:04,36.05857197,24.85824839,01/14/2014 16:02:02,36.04805722,24.87956874,Fusil Stenig,20.0
922,01/14/2014 17:21:01,36.04803152,24.87956687,01/14/2014 17:26:53,36.06588275,24.90106513,Fusil Stenig,20.0
923,01/14/2014 18:28:01,36.06580027,24.90104222,01/14/2014 18:30:46,36.05584297,24.90249147,Fusil Stenig,20.0
924,01/14/2014 20:20:01,36.05576669,24.90246955,01/14/2014 20:22:46,36.06584206,24.90108616,Fusil Stenig,20.0
925,01/15/2014 07:21:01,36.06586176,24.90102694,01/15/2014 07:26:35,36.05407219,24.9011717,Fusil Stenig,20.0
926,01/15/2014 07:39:01,36.0540133,24.90125239,01/15/2014 07:44:12,36.04802355,24.87956877,Fusil Stenig,20.0
927,01/15/2014 12:05:01,36.04811524,24.87957131,01/15/2014 12:14:27,36.07662439,24.85759739,Fusil Stenig,20.0
928,01/15/2014 13:32:02,36.07662436,24.85778881,01/15/2014 13:41:27,36.04803209,24.8795768,Fusil Stenig,20.0
929,01/15/2014 17:37:01,36.04811545,24.87957618,01/15/2014 17:42:53,36.06592518,24.90096606,Fusil Stenig,20.0
930,01/15/2014 19:19:03,36.06572901,24.90122811,01/15/2014 19:22:01,36.05576537,24.90250849,Fusil Stenig,20.0
931,01/15/2014 20:09:02,36.05598434,24.90264169,01/15/2014 20:11:44,36.06576458,24.90111807,Fusil Stenig,20.0
932,01/16/2014 07:44:01,36.06587117,24.90108865,01/16/2014 07:49:35,36.05402165,24.90118441,Fusil Stenig,20.0
933,01/16/2014 07:56:02,36.05401395,24.90119928,01/16/2014 08:01:12,36.04802976,24.87956825,Fusil Stenig,20.0
934,01/16/2014 12:18:01,36.04811609,24.87956987,01/16/2014 12:21:42,36.05576303,24.90249969,Fusil Stenig,20.0
935,01/16/2014 13:50:01,36.05570337,24.90248378,01/16/2014 13:53:42,36.04802382,24.87956672,Fusil Stenig,20.0
936,01/16/2014 17:28:01,36.04811509,24.87956553,01/16/2014 17:33:53,36.06586851,24.90102278,Fusil Stenig,20.0
937,01/16/2014 18:50:01,36.06585176,24.90104404,01/16/2014 18:52:47,36.05580842,24.90251754,Fusil Stenig,20.0
938,01/16/2014 20:21:01,36.05585463,24.90251798,01/16/2014 20:23:47,36.06587199,24.90105882,Fusil Stenig,20.0
939,01/17/2014 07:18:01,36.06582881,24.90106738,01/17/2014 07:25:07,36.05462883,24.8897818,Fusil Stenig,20.0
940,01/17/2014 08:03:01,36.05464027,24.88976118,01/17/2014 08:08:33,36.04803179,24.87956986,Fusil Stenig,20.0
941,01/17/2014 12:05:01,36.04811717,24.87957462,01/17/2014 12:14:27,36.07667256,24.85757463,Fusil Stenig,20.0
942,01/17/2014 13:33:01,36.07665347,24.85766164,01/17/2014 13:42:27,36.0480216,24.87956744,Fusil Stenig,20.0
943,01/17/2014 17:28:02,36.0482027,24.8795734,01/17/2014 17:33:53,36.06594383,24.90102647,Fusil Stenig,20.0
944,01/17/2014 18:25:02,36.06571349,24.90119099,01/17/2014 18:27:46,36.05580999,24.90257141,Fusil Stenig,20.0
945,01/17/2014 19:32:01,36.0557282,24.90247329,01/17/2014 19:34:47,36.06591574,24.90102537,Fusil Stenig,20.0
946,01/18/2014 18:15:01,36.06589247,24.90100841,01/18/2014 18:17:47,36.05581795,24.90254529,Fusil Stenig,20.0
947,01/18/2014 19:43:01,36.05591734,24.90257263,01/18/2014 19:45:47,36.06583151,24.90096591,Fusil Stenig,20.0
948,01/19/2014 18:14:01,36.0658411,24.90106261,01/19/2014 18:16:47,36.05578073,24.90252774,Fusil Stenig,20.0
949,01/19/2014 19:56:01,36.05584058,24.90257257,01/19/2014 19:58:44,36.06574451,24.90111828,Fusil Stenig,20.0
950,01/06/2014 07:15:01,36.06037243,24.90563481,01/06/2014 07:17:36,36.05404998,24.90118525,Vann Isia,16.0
951,01/06/2014 08:01:01,36.05402047,24.9011673,01/06/2014 08:06:12,36.04802601,24.87957247,Vann Isia,16.0
952,01/06/2014 11:46:01,36.048116,24.8795669,01/06/2014 11:54:17,36.06346453,24.85101132,Vann Isia,16.0
953,01/06/2014 13:40:01,36.06336187,24.85101478,01/06/2014 13:48:17,36.04802098,24.87957681,Vann Isia,16.0
954,01/06/2014 17:53:01,36.04810944,24.87957428,01/06/2014 17:57:34,36.05968988,24.90519186,Vann Isia,16.0
955,01/06/2014 19:29:01,36.06039768,24.90565624,01/06/2014 19:37:13,36.05283054,24.86862889,Vann Isia,16.0
956,01/06/2014 20:56:01,36.05283953,24.86866209,01/06/2014 21:04:13,36.06032615,24.90564617,Vann Isia,16.0
957,01/06/2014 23:01:01,36.0604469,24.90553854,01/06/2014 23:09:54,36.07682973,24.86591,Vann Isia,16.0
